repo_url,schema_name,helm_name,crd_path,file_path,file_sha
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/ecs.aws.m.upbound.io_clusters.yaml,62c48c51cf660bb20707942c956f2284f8d1528a
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/ecs.aws.m.upbound.io_services.yaml,b332f58e5be7c1fbe330f3456f88a4d6f6311e8e
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/ecs.aws.m.upbound.io_taskdefinitions.yaml,04fe5a78a65026dfd3da8a7d2d584b49bdb925fa
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/ecs.aws.upbound.io_accountsettingdefaults.yaml,7ce3381a2ec597c7b25c17e4b68ccd7e757c895c
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/ecs.aws.upbound.io_capacityproviders.yaml,3faffa8320e514c363ecf1f5bc676f9a71b28c85
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/ecs.aws.upbound.io_clustercapacityproviders.yaml,75e383a0e78ee237592adb700bbd1102fd37d191
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/ecs.aws.upbound.io_clusters.yaml,6e814b92b810934942aaecd884b543975ffc0289
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/ecs.aws.upbound.io_services.yaml,63873d7fb78948bfa45fa067e2189490d9912e1e
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/ecs.aws.upbound.io_taskdefinitions.yaml,4ef6d3cfb2fa34e6dc004d61a6941067cb1f5e9c
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/efs.aws.m.upbound.io_accesspoints.yaml,b6e6dd1a38eb6ab51c34c1a1d7b26bc00c1a9496
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/efs.aws.m.upbound.io_backuppolicies.yaml,008d0943f1efa57fe241f60595475aac7f7440c5
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/efs.aws.m.upbound.io_filesystempolicies.yaml,7c52198a25c0530934c3ad8adca3ad912e339e45
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/efs.aws.m.upbound.io_filesystems.yaml,8d62eca782c10bc52645304433407932f89a2386
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/efs.aws.m.upbound.io_mounttargets.yaml,afa4ebbecc04eead4aa1d3fbfe03e6c224736665
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/efs.aws.m.upbound.io_replicationconfigurations.yaml,5d8c6c07519065227e5495765d0b1a35f2bafa1c
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/efs.aws.upbound.io_accesspoints.yaml,242f2dbcf66d8df040b9f13d4b4fd7b46b77d8b7
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/efs.aws.upbound.io_backuppolicies.yaml,fcb73c466e071ddb6891aae2c9e7262961ff5712
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/efs.aws.upbound.io_filesystempolicies.yaml,5f032db4e26f96cbf5d8fef061727a1620fcb493
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/efs.aws.upbound.io_filesystems.yaml,c8400880894f942458956845789a5c5738fac6ef
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/efs.aws.upbound.io_mounttargets.yaml,6df593781610148353c9dc6b6cfe555e1c021551
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/efs.aws.upbound.io_replicationconfigurations.yaml,e1b3caeb9c41c00f78dfd5584a1eb42a99132575
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/eks.aws.m.upbound.io_accessentries.yaml,13298b36f30c250e8812d1dedfb3590bc2fa9c34
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/eks.aws.m.upbound.io_accesspolicyassociations.yaml,5364dd64907c8708fe9062e42c98d3ce1a53b4ba
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/eks.aws.m.upbound.io_addons.yaml,426f3ca2eec6419e788e09b9d0f46c658914346d
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/eks.aws.m.upbound.io_clusterauths.yaml,5c15af73f2e0070a26ab157ad051263268cb8dee
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/eks.aws.m.upbound.io_clusters.yaml,b91d5dc1aa1eea28759882b5d849800c4940a3fc
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/eks.aws.m.upbound.io_fargateprofiles.yaml,7ed5bad3303083b43bab73a96e9a48be6f854b8e
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/eks.aws.m.upbound.io_identityproviderconfigs.yaml,0fb2add49487df9d867a3426c105af22940146bd
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/eks.aws.m.upbound.io_nodegroups.yaml,afe4a11708b7032c16b0740d26e76769690a29fd
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/eks.aws.m.upbound.io_podidentityassociations.yaml,5139debd23d1fdb2be4e4a3dc806331da9e3e739
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/eks.aws.upbound.io_accessentries.yaml,a62780a10cd202dca9c069ee7bba563bc39d071e
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/eks.aws.upbound.io_accesspolicyassociations.yaml,aaa17462711b4d8eb28c5bc2cd7384796f221439
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/eks.aws.upbound.io_addons.yaml,2ab4fe54157ff2c83bb5c8b73658e50d570620bb
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/eks.aws.upbound.io_clusterauths.yaml,5d4b92db9038bbcdddd4bc5d338d84b8a8f36c26
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/eks.aws.upbound.io_clusters.yaml,1e77402ae17e0c520e77df51602e912105ab8ab0
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/eks.aws.upbound.io_fargateprofiles.yaml,266d9dae4463302f83083a937414ab3829572613
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/eks.aws.upbound.io_identityproviderconfigs.yaml,77e5831ef7e36a9c89909e789877fe2f9a26a685
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/eks.aws.upbound.io_nodegroups.yaml,1b58e5a82df5637c739cb0e4bd4187fdf2fc5612
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/eks.aws.upbound.io_podidentityassociations.yaml,e24bc37c36fe64e55267c9f594fc128aa6a55ce4
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticache.aws.m.upbound.io_clusters.yaml,514772318a78c9a091e0d0de4b701acdd88b7133
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticache.aws.m.upbound.io_globalreplicationgroups.yaml,0e8de78d9b931b283a9345431c4cea21b5c41922
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticache.aws.m.upbound.io_parametergroups.yaml,34ffa0de40fb9032093ba56e8377438d683842c1
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticache.aws.m.upbound.io_replicationgroups.yaml,17c301e903e1f4590f208f87a4392a2b1936d2c3
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticache.aws.m.upbound.io_serverlesscaches.yaml,158ce245e24836a35298f024327da06af2b539f8
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticache.aws.m.upbound.io_subnetgroups.yaml,4d0746ebb458da0e186a0d885e645a992118c567
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticache.aws.m.upbound.io_usergroups.yaml,f2fcc7e9ad449ccd7bca3ade5a6f3aad1d95029e
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticache.aws.m.upbound.io_users.yaml,cce8e540a33e49f601384fed831142e7661463cf
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticache.aws.upbound.io_clusters.yaml,4cb8eee8909ff842b6c1205cc84849f4d5770035
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticache.aws.upbound.io_globalreplicationgroups.yaml,89a1567d331851d9d315572649f759baf0929436
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticache.aws.upbound.io_parametergroups.yaml,e6a248f4ba82dbb6878d6bd97abb1ab89c46b4e0
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticache.aws.upbound.io_replicationgroups.yaml,9fb6ee93fd9dc3eaa9613919e817685f83030805
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticache.aws.upbound.io_serverlesscaches.yaml,bdbd0020a1710f7930fe39a1d54de6f108b46275
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticache.aws.upbound.io_subnetgroups.yaml,41756e4af3b5aab4179605993e07a4f9d8ac34ed
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticache.aws.upbound.io_usergroups.yaml,78a9fced24609747db034d0040f470bb3c7ed9fe
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticache.aws.upbound.io_users.yaml,fd2acafe59b2522f4ed6c2035b98fbd2818fce88
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticbeanstalk.aws.m.upbound.io_applications.yaml,10d10d4d156506f85e53d6c4f80afc865c9742ee
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticbeanstalk.aws.m.upbound.io_applicationversions.yaml,9d71032e8021131de63000978b10eafc07940f21
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticbeanstalk.aws.m.upbound.io_configurationtemplates.yaml,08fb8c031319507afd52b7196d78220361264fa3
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticbeanstalk.aws.upbound.io_applications.yaml,b1310865bf6a68e86d6eba0851301e2f7376cfd0
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticbeanstalk.aws.upbound.io_applicationversions.yaml,7ad7c58f2897d3db3853147928c0f3066418cc65
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticbeanstalk.aws.upbound.io_configurationtemplates.yaml,3dfd675ac28e7d503509fb834cd1fad74a640b09
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticsearch.aws.m.upbound.io_domainpolicies.yaml,55eb2f7d6bbdd72a053be6aa6549a90b6cc413d7
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticsearch.aws.m.upbound.io_domains.yaml,018dd9c8098f69d4e691c49f028ebf3a94d64b45
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticsearch.aws.m.upbound.io_domainsamloptions.yaml,21bc8a9e3502983b50e0c18079b73325eedbae30
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticsearch.aws.upbound.io_domainpolicies.yaml,58a2f08e237788802d214a12f3755b883785804e
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticsearch.aws.upbound.io_domains.yaml,771268fed653e96241ae5874955ddc2bd7fa0388
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elasticsearch.aws.upbound.io_domainsamloptions.yaml,8e7ec7d0f62ff9470d1a9ac9f7d0c5b098da9182
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elastictranscoder.aws.m.upbound.io_pipelines.yaml,426180b65c551a03a8c820c0fcf8a69710af3c7e
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elastictranscoder.aws.m.upbound.io_presets.yaml,59b32f3c1e199952630e16c856ad85275d1279c6
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elastictranscoder.aws.upbound.io_pipelines.yaml,3ef6c54825b6bc2ffe5d05d22446b68086fa2de3
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elastictranscoder.aws.upbound.io_presets.yaml,6ee9a2329dd42837969c74314742c7bd28cf63f0
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elb.aws.m.upbound.io_appcookiestickinesspolicies.yaml,c465c63ea7fc03b55f4aaa328a5ab3d7bad0e794
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elb.aws.m.upbound.io_attachments.yaml,716d861db20ae91ecab7112349667861ecbbdef4
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elb.aws.m.upbound.io_backendserverpolicies.yaml,3de77c1ab3ac9a095fc2332e023463940d7ace66
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elb.aws.m.upbound.io_elbs.yaml,14173350a9c6fda29d1930a7c6d8a6a8a51b3aa6
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elb.aws.m.upbound.io_lbcookiestickinesspolicies.yaml,3e346086a2928fea9d61139a37437186af67650a
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elb.aws.m.upbound.io_lbsslnegotiationpolicies.yaml,4a206f5b3f57fb99ca791c1e7f7efde9efbc88d0
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elb.aws.m.upbound.io_listenerpolicies.yaml,1ac97fd14b769c15b711108341d2250e1e768b8f
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elb.aws.m.upbound.io_policies.yaml,7bf948ff671d236af7021ad2d9f2d7346aacebfa
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elb.aws.m.upbound.io_proxyprotocolpolicies.yaml,b8b0a1627246081dabafbafe886f454e3745c1f4
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elb.aws.upbound.io_appcookiestickinesspolicies.yaml,f1a766ec6c64f445cc3733e24cd603d9edfb00d1
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elb.aws.upbound.io_attachments.yaml,3ed8f40980afb604404311910309283d7c151b12
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elb.aws.upbound.io_backendserverpolicies.yaml,ab305677ed0e21578bee2ecfcdb33dba257449fc
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elb.aws.upbound.io_elbs.yaml,d222aca92035cb0244139b79391a9f2e9639764d
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elb.aws.upbound.io_lbcookiestickinesspolicies.yaml,be585d61c5979c40d3e110c753e5b843353faf6c
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elb.aws.upbound.io_lbsslnegotiationpolicies.yaml,12b5f6a5133573899dcfc8370189f5c363786b75
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elb.aws.upbound.io_listenerpolicies.yaml,1905e8eeceb8564322b57a41e272c5e0d51221d4
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elb.aws.upbound.io_policies.yaml,91b504e2e81eabe51595ba5cf4e20ba3c1e9aef3
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elb.aws.upbound.io_proxyprotocolpolicies.yaml,08e28154a324281c73891a239cf676ccbc12328e
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elbv2.aws.m.upbound.io_lblistenercertificates.yaml,eb425f38bd68332702626337e02cab8b363e1e6d
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elbv2.aws.m.upbound.io_lblistenerrules.yaml,5da0ef559806d064e4ef675ce6feab6ebbf09d32
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elbv2.aws.m.upbound.io_lblisteners.yaml,e46c179446802ddddf012ae87bc78c66c8393745
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elbv2.aws.m.upbound.io_lbs.yaml,2b3e37a1488664a795d1f64cce5e46ddd971ca63
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elbv2.aws.m.upbound.io_lbtargetgroupattachments.yaml,86c3687f707d8a50e7a0a60be6fedb3588c2e40e
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elbv2.aws.m.upbound.io_lbtargetgroups.yaml,b90f84414c3f9ec4b504b5bee99bbf8c15a68883
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elbv2.aws.m.upbound.io_lbtruststores.yaml,36889fb99911782b4cdef6ce3862ee20a7734243
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elbv2.aws.upbound.io_lblistenercertificates.yaml,93f781fb27c30805796e39b563e0de609aec3ff9
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elbv2.aws.upbound.io_lblistenerrules.yaml,1da9545ed6838c05dae024b60b04456c7dd321ee
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elbv2.aws.upbound.io_lblisteners.yaml,def854041a359f8b63c786ae15346c9f97863c50
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elbv2.aws.upbound.io_lbs.yaml,0b89e122aec58629f91de1f7d55490e17c590e66
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elbv2.aws.upbound.io_lbtargetgroupattachments.yaml,67649da033fbc2424718800b3e3ed0df3dffbc22
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elbv2.aws.upbound.io_lbtargetgroups.yaml,5fd008029a8567f7268a18533e8e8a9a8b13f94f
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/elbv2.aws.upbound.io_lbtruststores.yaml,c4c3951afb3222bb13f2069df865cf5006dc460a
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/emr.aws.m.upbound.io_securityconfigurations.yaml,2c0d2d2213b292347a0e7281a88229235188a760
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/emr.aws.upbound.io_securityconfigurations.yaml,a46716a856ccc5e9888d0623b7b19ceef9e103ee
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/emrserverless.aws.m.upbound.io_applications.yaml,86281a9f04f946c59cba453fae5f06494c5f4bd2
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/emrserverless.aws.upbound.io_applications.yaml,4733fa70686057a72d15fbfc07ba11ad4c055ab5
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/evidently.aws.m.upbound.io_features.yaml,11e8294c28d7e1978a5f0477636a142667986272
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/evidently.aws.m.upbound.io_projects.yaml,3e29270f23ea9fbd4a41efcd8468677ae9ad1a9e
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/evidently.aws.m.upbound.io_segments.yaml,08e070818527c9074444ba29b79902c92267f7e2
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/evidently.aws.upbound.io_features.yaml,33b133ac9e4ef99df8d96573e93c90093d7412f5
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/evidently.aws.upbound.io_projects.yaml,886cf0f9ca0a3fc4ed6b362cb26d06e6f9caeffc
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/evidently.aws.upbound.io_segments.yaml,757d21475ec1b6d333863d8b6ebfdcab768cb40f
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/firehose.aws.m.upbound.io_deliverystreams.yaml,7be0ed1ce8971875d4dbb935476fab95ddfbfca4
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/firehose.aws.upbound.io_deliverystreams.yaml,ff7b2ab20e46e3c92b3ca5971a02eb3758c5254c
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/fis.aws.m.upbound.io_experimenttemplates.yaml,30ac40bbcddd50e4b917c01b8528a21d133e7683
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/fis.aws.upbound.io_experimenttemplates.yaml,5164c325ecebf0c5683860a0ea6ba53ccf86c64c
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/fsx.aws.m.upbound.io_backups.yaml,a2e245d5bb01316e82340fbd8bd58530a76decc0
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/fsx.aws.m.upbound.io_datarepositoryassociations.yaml,88da9aed8afca86b11d8d9ce1be421eee6d34de4
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/fsx.aws.m.upbound.io_lustrefilesystems.yaml,3c74639ad39aae4486536b28ab93c168d5e0fb79
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/fsx.aws.m.upbound.io_ontapfilesystems.yaml,a48b3f310cd07a39529e1554c2e99236f954140b
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/fsx.aws.m.upbound.io_ontapstoragevirtualmachines.yaml,24a434f8986ff43fbb7e6e35c0dba8d0379fb58a
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/fsx.aws.m.upbound.io_windowsfilesystems.yaml,ef9b234514f3ff903ac264aa05ea586595d6728b
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/fsx.aws.upbound.io_backups.yaml,059d08d9e88615069acb3701ae1638f14043ab48
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/fsx.aws.upbound.io_datarepositoryassociations.yaml,fb7763827d19a9bf20a6f2c7dac25945f8199e9e
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/fsx.aws.upbound.io_lustrefilesystems.yaml,a7a7a1b297ba503e992986ea96ed1eee3e5880f5
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/fsx.aws.upbound.io_ontapfilesystems.yaml,b31b9a0aabb7d2c11c56f0092454a346734472ec
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/fsx.aws.upbound.io_ontapstoragevirtualmachines.yaml,81b9351c1f1850947d2a35ac40d044bac13531f6
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/fsx.aws.upbound.io_windowsfilesystems.yaml,706b7aa61ed27b48c815bb511b5557cc5f13bac8
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/gamelift.aws.m.upbound.io_aliases.yaml,b8a195c284f6ba31040544a34e2f11522ecafc6f
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/gamelift.aws.m.upbound.io_builds.yaml,d7866b4c75d39bd52f998c11bb98f94d4cb80b6e
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/gamelift.aws.m.upbound.io_fleet.yaml,a51b615486ea0a4eaa8b3694ff40319bb7fc7312
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/gamelift.aws.m.upbound.io_gamesessionqueues.yaml,6ff3f3538b9b9f7ff691aec64fc3718839b93d8b
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/gamelift.aws.m.upbound.io_scripts.yaml,b3cc12976632b9ad99359065574707f497fb1fcd
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/gamelift.aws.upbound.io_aliases.yaml,0c5077b5400a3c774d2f025cdaa3179ab1cd35de
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/gamelift.aws.upbound.io_builds.yaml,1051c63e3b4185bb32c68723311f09c2fbc796d7
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/gamelift.aws.upbound.io_fleet.yaml,b9e0b307c346df8ce27638d54530a5bdd2c32ae4
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/gamelift.aws.upbound.io_gamesessionqueues.yaml,79fa6e563d78cc3d7dc9c2d41cd0c6c36633ae2e
https://github.com/upbound/provider-aws,elasticache.aws.m.upbound.io,provider-aws,package/crds,package/crds/gamelift.aws.upbound.io_scripts.yaml,86dbc5d0bac11710c0935b71791747d2b7b2b46b
